0.058298153034300804, 4.295514511873351
0.15559036939313986, 4.1846965699208445
0.2564940633245383, 4
0.35363786279683385, 3.8100263852242744
0.454561345646438, 3.635883905013192
0.5555540897097626, 3.4986807387862795
0.65280672823219, 3.366754617414248
0.7538588390501318, 3.261213720316622
0.8549208443271769, 3.160949868073878
0.9522526385224274, 3.071240105540897
1.0533443271767808, 2.9868073878627968
1.1544656992084432, 2.91820580474934
1.2556167546174142, 2.8654353562005275
1.3529881266490764, 2.796833773087071
1.4503990765171504, 2.7493403693931393
1.5515600263852245, 2.7018469656992083
1.6527209762532982, 2.6543535620052765
1.7539017150395777, 2.617414248021108
1.8513225593667548, 2.575197889182058
1.9525032981530344, 2.5382585751978888
2.053684036939314, 2.5013192612137196
2.1548647757255934, 2.464379947229551
2.252305408970976, 2.4327176781002637
2.3534762532981532, 2.3905013192612135
2.450906992084433, 2.3535620052770443
2.5520976253298153, 2.3218997361477567
2.6570481530343004, 2.29551451187335
2.754508575197889, 2.2744063324538257
2.851949208443272, 2.2427440633245377
2.9531398416886545, 2.21108179419525
